Customer_ID,Order_Date,Region,Product,Revenue,Cost,Discount,Return_Status
CUST02745,2025-05-30 08:35:20.104020,East,Product B,5181.03,3591.21,0.076,False
CUST02746,2025-05-30 09:53:41.204240,South,Product A,6570.84,3677.2,0.072,False
CUST02747,2025-05-30 11:12:02.304460,North,Product C,5268.13,2869.18,0.093,True
CUST02748,2025-05-30 12:30:23.404680,West,Product A,4709.72,2553.47,0.055,False
CUST02749,2025-05-30 13:48:44.504900,East,Product C,3778.03,2311.25,0.036,False
CUST02750,2025-05-30 15:07:05.605121,South,Product A,4824.47,3328.68,0.111,False
CUST02751,2025-05-30 16:25:26.705341,East,Product C,5187.94,3225.54,0.169,False
CUST02752,2025-05-30 17:43:47.805561,North,Product A,4689.94,2629.48,0.031,False
CUST02753,2025-05-30 19:02:08.905781,South,Product B,3667.69,2302.26,0.007,True
CUST02754,2025-05-30 20:20:30.006001,West,Product A,4319.55,2699.58,0.049,False
CUST02755,2025-05-30 21:38:51.106221,North,Product C,,3817.66,0.196,False
CUST02756,2025-05-30 22:57:12.206441,South,Product A,6147.2,3269.61,0.166,False
CUST02757,2025-05-31 00:15:33.306661,West,Product D,4290.69,2689.89,0.119,False
CUST02758,2025-05-31 01:33:54.406881,East,Product D,5538.21,3245.57,0.186,False
CUST02759,2025-05-31 02:52:15.507101,North,Product A,4057.14,2043.66,0.089,False
CUST02760,2025-05-31 04:10:36.607321,North,Product C,6123.45,3722.77,0.197,False
CUST02761,2025-05-31 05:28:57.707541,North,Product A,5196.19,3626.18,0.059,False
CUST02762,2025-05-31 06:47:18.807761,East,Product B,5759.71,3282.74,0.048,False
CUST02763,2025-05-31 08:05:39.907981,South,Product C,3627.93,2514.56,0.128,False
CUST02764,2025-05-31 09:24:01.008201,North,Product C,,2877.69,0.076,False
CUST02765,2025-05-31 10:42:22.108421,West,Product C,4993.86,3228.48,0.125,False
CUST02766,2025-05-31 12:00:43.208641,South,Product A,5681.54,2970.69,0.061,False
CUST02767,2025-05-31 13:19:04.308861,North,Product B,5731.89,3179.56,0.124,False
CUST02768,2025-05-31 14:37:25.409081,South,Product A,5052.63,3103.16,0.055,False
CUST02769,2025-05-31 15:55:46.509301,East,Product C,4519.34,2795.46,0.01,False
CUST02770,2025-05-31 17:14:07.609521,North,Product B,5623.76,3683.8,0.182,False
CUST02771,2025-05-31 18:32:28.709741,North,Product C,4951.88,3085.33,0.177,False
CUST02772,2025-05-31 19:50:49.809961,West,Product A,4301.77,2661.61,0.194,False
CUST02773,2025-05-31 21:09:10.910182,South,Product A,4263.88,2909.97,0.143,False
CUST02774,2025-05-31 22:27:32.010402,South,Product A,3818.27,2254.43,0.137,False
CUST02775,2025-05-31 23:45:53.110622,South,Product A,,2502.76,0.112,False
CUST02776,2025-06-01 01:04:14.210842,North,Product A,5882.15,3131.41,0.025,False
CUST02777,2025-06-01 02:22:35.311062,North,Product C,5142.26,2982.51,0.038,False
CUST02778,2025-06-01 03:40:56.411282,South,Product D,4576.19,2940.43,0.058,False
CUST02779,2025-06-01 04:59:17.511502,North,Product B,5643.88,2869.96,0.178,False
CUST02780,2025-06-01 06:17:38.611722,North,Product B,4334.02,2278.87,0.035,False
CUST02781,2025-06-01 07:35:59.711942,West,Product A,5076.28,2645.87,0.185,False
CUST02782,2025-06-01 08:54:20.812162,West,Product D,-4856.3,2996.58,0.105,False
CUST02783,2025-06-01 10:12:41.912382,East,Product A,5623.3,3084.79,0.143,False
CUST02784,2025-06-01 11:31:03.012602,West,Product D,3738.22,1993.41,0.022,False
CUST02785,2025-06-01 12:49:24.112822,North,Product B,4319.84,2672.06,0.054,False
CUST02786,2025-06-01 14:07:45.213042,West,Product A,3689.4,2406.46,0.192,True
CUST02787,2025-06-01 15:26:06.313262,North,Product D,4792.32,2714.52,0.053,False
CUST02788,2025-06-01 16:44:27.413482,West,Product A,5969.14,3674.85,0.059,False
CUST02789,2025-06-01 18:02:48.513702,West,Product B,4595.64,2388.01,0.04,False
CUST02790,2025-06-01 19:21:09.613922,East,Product B,4591.45,3154.5,0.026,False
CUST02791,2025-06-01 20:39:30.714142,West,Product A,5697.38,3232.57,0.047,False
CUST02792,2025-06-01 21:57:51.814362,South,Product B,5854.84,4095.47,0.128,False
CUST02793,2025-06-01 23:16:12.914582,North,Product C,4929.14,3429.29,0.091,False
CUST02794,2025-06-02 00:34:34.014802,South,Product C,5547.77,3638.03,0.111,False
CUST02795,2025-06-02 01:52:55.115023,South,Product A,4138.44,2085.83,0.024,False
CUST02796,2025-06-02 03:11:16.215243,North,Product D,6102.38,3714.49,0.16,False
CUST02797,2025-06-02 04:29:37.315463,East,Product A,6718.97,3476.17,0.157,False
CUST02798,2025-06-02 05:47:58.415683,West,Product A,5416.97,3678.27,0.004,False
CUST02799,2025-06-02 07:06:19.515903,North,Product A,3332.53,2192.57,0.077,False
CUST02800,2025-06-02 08:24:40.616123,East,Product A,4553.42,3162.2,0.014,False
CUST02801,2025-06-02 09:43:01.716343,West,Product A,5490.26,3413.17,0.158,False
CUST02802,2025-06-02 11:01:22.816563,West,Product D,4662.81,2818.37,0.147,False
CUST02803,2025-06-02 12:19:43.916783,West,Product A,6017.76,3633.49,0.18,False
CUST02804,2025-06-02 13:38:05.017003,South,Product A,5470.53,3158.08,0.047,False
CUST02805,2025-06-02 14:56:26.117223,West,Product A,4434.82,2633.12,0.091,False
CUST02806,2025-06-02 16:14:47.217443,East,Product C,5025.81,3151.6,0.037,False
CUST02807,2025-06-02 17:33:08.317663,North,Product D,4284.93,2941.99,0.074,False
CUST02808,2025-06-02 18:51:29.417883,South,Product A,4853.93,3005.44,0.104,False
CUST02809,2025-06-02 20:09:50.518103,East,Product A,4556.33,3059.22,0.011,False
CUST02810,2025-06-02 21:28:11.618323,North,Product A,-5939.81,3994.85,0.143,False
CUST02811,2025-06-02 22:46:32.718543,East,Product A,6692.81,4040.89,0.109,False
CUST02812,2025-06-03 00:04:53.818763,East,Product A,3855.05,2195.43,0.166,False
CUST02813,2025-06-03 01:23:14.918983,North,Product B,3461.43,2173.48,0.054,False
CUST02814,2025-06-03 02:41:36.019203,South,Product A,4803.86,2830.32,0.181,False
CUST02815,2025-06-03 03:59:57.119423,East,Product B,3785.27,1954.29,0.2,False
CUST02816,2025-06-03 05:18:18.219643,South,Product A,5036.97,2899.09,0.184,False
CUST02817,2025-06-03 06:36:39.319863,North,Product D,5599.15,3912.77,0.156,False
CUST02818,2025-06-03 07:55:00.420084,North,Product D,6195.31,3157.77,0.162,False
CUST02819,2025-06-03 09:13:21.520304,South,Product B,5161.12,3299.67,0.115,False
CUST02820,2025-06-03 10:31:42.620524,West,Product B,4845.48,3237.93,0.038,False
CUST02821,2025-06-03 11:50:03.720744,North,Product B,3417.29,2152.02,0.135,False
CUST02822,2025-06-03 13:08:24.820964,East,Product B,5020.95,3082.61,0.143,False
CUST02823,2025-06-03 14:26:45.921184,North,Product C,5057.03,3244.14,0.197,False
CUST02824,2025-06-03 15:45:07.021404,South,Product B,5511.17,3228.82,0.108,False
CUST02825,2025-06-03 17:03:28.121624,West,Product D,4433.21,2297.61,0.054,False
CUST02826,2025-06-03 18:21:49.221844,East,Product D,4651.96,3221.36,0.137,False
CUST02827,2025-06-03 19:40:10.322064,North,Product A,3817.6,2238.87,0.196,False
CUST02828,2025-06-03 20:58:31.422284,South,Product B,3166.97,2004.94,0.035,False
CUST02829,2025-06-03 22:16:52.522504,North,Product A,4113.2,2493.68,0.065,False
CUST02830,2025-06-03 23:35:13.622724,South,Product A,3743.74,1912.81,0.108,False
CUST02831,2025-06-04 00:53:34.722944,East,Product B,5269.37,3638.76,0.034,False
CUST02832,2025-06-04 02:11:55.823164,North,Product A,4585.49,3019.58,0.004,False
CUST02833,2025-06-04 03:30:16.923384,North,Product D,4569.41,2420.96,0.067,False
CUST02834,2025-06-04 04:48:38.023604,South,Product A,4212.47,2933.27,0.173,False
CUST02835,2025-06-04 06:06:59.123824,West,Product B,2413.95,1562.74,0.009,False
CUST02836,2025-06-04 07:25:20.224044,West,Product C,6206.65,3689.63,0.086,False
CUST02837,2025-06-04 08:43:41.324264,North,Product C,4199.78,2613.42,0.152,False
CUST02838,2025-06-04 10:02:02.424484,East,Product B,4670.06,2434.73,0.191,False
CUST02839,2025-06-04 11:20:23.524704,South,Product D,3836.09,2348.0,0.197,False
CUST02840,2025-06-04 12:38:44.624924,South,Product B,5777.54,2973.89,0.084,True
CUST02841,2025-06-04 13:57:05.725145,East,Product B,5114.74,3114.73,0.19,False
CUST02842,2025-06-04 15:15:26.825365,West,Product A,4338.91,2649.07,0.007,False
CUST02843,2025-06-04 16:33:47.925585,West,Product B,4686.22,3162.67,0.149,False
CUST02844,2025-06-04 17:52:09.025805,South,Product C,6342.54,4091.01,0.129,False
CUST02845,2025-06-04 19:10:30.126025,South,Product C,4941.62,2717.45,0.05,False
CUST02846,2025-06-04 20:28:51.226245,East,Product C,4854.61,3289.9,0.101,False
CUST02847,2025-06-04 21:47:12.326465,North,Product B,4246.89,2610.35,0.026,True
CUST02848,2025-06-04 23:05:33.426685,South,Product A,3484.34,2164.73,0.174,False
CUST02849,2025-06-05 00:23:54.526905,South,Product A,4871.97,2600.64,0.072,False
CUST02850,2025-06-05 01:42:15.627125,East,Product A,5260.39,3532.64,0.125,False
CUST02851,2025-06-05 03:00:36.727345,North,Product C,5879.67,4034.59,0.032,False
CUST02852,2025-06-05 04:18:57.827565,North,Product C,3201.2,2096.78,0.041,False
CUST02853,2025-06-05 05:37:18.927785,West,Product A,4099.92,2821.36,0.198,False
CUST02854,2025-06-05 06:55:40.028005,North,Product B,4535.41,2541.91,0.151,False
CUST02855,2025-06-05 08:14:01.128225,South,Product B,4997.22,3359.25,0.192,False
CUST02856,2025-06-05 09:32:22.228445,North,Product B,4883.97,2919.53,0.059,False
CUST02857,2025-06-05 10:50:43.328665,North,Product A,4902.65,2612.05,0.033,False
CUST02858,2025-06-05 12:09:04.428885,North,Product A,5326.48,3375.71,0.101,False
CUST02859,2025-06-05 13:27:25.529105,North,Product A,4277.37,2723.93,0.099,False
CUST02860,2025-06-05 14:45:46.629325,West,Product A,5747.31,3203.47,0.035,False
CUST02861,2025-06-05 16:04:07.729545,North,Product A,5346.76,2702.78,0.147,False
CUST02862,2025-06-05 17:22:28.829765,West,Product A,4744.13,2561.69,0.072,True
CUST02863,2025-06-05 18:40:49.929985,South,Product C,6280.73,3642.54,0.037,False
CUST02864,2025-06-05 19:59:11.030206,South,Product A,6245.13,3331.86,0.066,False
CUST02865,2025-06-05 21:17:32.130426,South,Product D,5746.32,3096.15,0.113,False
CUST02866,2025-06-05 22:35:53.230646,South,Product A,2585.15,1494.94,0.145,False
CUST02867,2025-06-05 23:54:14.330866,East,Product A,6263.16,4336.34,0.096,False
CUST02868,2025-06-06 01:12:35.431086,North,Product B,5635.81,3679.33,0.105,False
CUST02869,2025-06-06 02:30:56.531306,South,Product A,6605.13,3724.96,0.028,False
CUST02870,2025-06-06 03:49:17.631526,West,Product C,5989.97,4135.0,0.183,False
CUST02871,2025-06-06 05:07:38.731746,West,Product A,6262.67,3940.03,0.186,False
CUST02872,2025-06-06 06:25:59.831966,West,Product D,5702.92,3370.94,0.137,False
CUST02873,2025-06-06 07:44:20.932186,South,Product D,6078.95,3608.83,0.004,False
CUST02874,2025-06-06 09:02:42.032406,East,Product B,6595.3,3839.45,0.107,False
CUST02875,2025-06-06 10:21:03.132626,South,Product B,5173.24,2827.69,0.126,False
CUST02876,2025-06-06 11:39:24.232846,South,Product C,3742.22,2160.48,0.199,False
CUST02877,2025-06-06 12:57:45.333066,North,Product B,4754.03,2878.94,0.199,False
CUST02878,2025-06-06 14:16:06.433286,South,Product C,5311.96,3216.95,0.172,False
CUST02879,2025-06-06 15:34:27.533506,North,Product A,5059.91,3300.82,0.013,False
CUST02880,2025-06-06 16:52:48.633726,South,Product A,4002.75,2288.61,0.191,True
CUST02881,2025-06-06 18:11:09.733946,West,Product B,3695.15,2377.31,0.123,False
CUST02882,2025-06-06 19:29:30.834166,North,Product B,4407.07,2713.07,0.16,False
CUST02883,2025-06-06 20:47:51.934386,North,Product D,5646.19,3909.25,0.081,False
CUST02884,2025-06-06 22:06:13.034606,North,Product A,6264.27,3614.84,0.064,True
CUST02885,2025-06-06 23:24:34.134826,West,Product C,5733.25,3900.01,0.093,True
CUST02886,2025-06-07 00:42:55.235047,South,Product A,5845.94,3882.46,0.029,False
CUST02887,2025-06-07 02:01:16.335267,South,Product B,4935.35,3097.09,0.071,False
CUST02888,2025-06-07 03:19:37.435487,West,Product A,3606.33,2275.25,0.172,True
CUST02889,2025-06-07 04:37:58.535707,West,Product B,4635.82,2396.4,0.008,False
CUST02890,2025-06-07 05:56:19.635927,South,Product A,4792.99,3307.38,0.03,False
CUST02891,2025-06-07 07:14:40.736147,East,Product B,4602.36,2399.61,0.025,False
CUST02892,2025-06-07 08:33:01.836367,East,Product C,5043.76,3090.04,0.081,False
CUST02893,2025-06-07 09:51:22.936587,East,Product B,5353.14,3029.95,0.199,False
CUST02894,2025-06-07 11:09:44.036807,North,Product B,5682.41,3329.73,0.035,False
CUST02895,2025-06-07 12:28:05.137027,West,Product C,4777.5,2971.78,0.029,True
CUST02896,2025-06-07 13:46:26.237247,South,Product C,3476.99,2370.51,0.183,True
CUST02897,2025-06-07 15:04:47.337467,North,Product B,4613.7,2729.06,0.176,True
CUST02898,2025-06-07 16:23:08.437687,South,Product A,5034.97,3512.12,0.006,False
CUST02899,2025-06-07 17:41:29.537907,North,Product D,5978.25,3697.92,0.15,False
CUST02900,2025-06-07 18:59:50.638127,North,Product B,4545.75,2418.84,0.131,False
CUST02901,2025-06-07 20:18:11.738347,East,Product A,5410.03,2910.61,0.154,False
CUST02902,2025-06-07 21:36:32.838567,North,Product A,5232.07,3365.38,0.099,False
CUST02903,2025-06-07 22:54:53.938787,South,Product C,5035.12,2568.31,0.198,False
CUST02904,2025-06-08 00:13:15.039007,South,Product A,5744.43,3424.07,0.009,True
CUST02905,2025-06-08 01:31:36.139227,North,Product D,4471.33,2368.21,0.047,False
CUST02906,2025-06-08 02:49:57.239447,West,Product A,4539.85,2663.28,0.079,False
CUST02907,2025-06-08 04:08:18.339667,North,Product C,4990.48,3243.73,0.09,False
CUST02908,2025-06-08 05:26:39.439887,South,Product B,4487.88,2655.76,0.184,False
CUST02909,2025-06-08 06:45:00.540108,South,Product B,5406.41,2879.94,0.112,False
CUST02910,2025-06-08 08:03:21.640328,North,Product D,4429.45,2437.9,0.009,False
CUST02911,2025-06-08 09:21:42.740548,North,Product B,5181.04,2971.37,0.082,False
CUST02912,2025-06-08 10:40:03.840768,East,Product B,4919.86,2528.38,0.083,False
CUST02913,2025-06-08 11:58:24.940988,West,Product A,5171.94,3190.4,0.193,False
CUST02914,2025-06-08 13:16:46.041208,North,Product A,4632.21,2878.95,0.12,False
CUST02915,2025-06-08 14:35:07.141428,East,Product A,4728.73,2423.14,0.127,True
CUST02916,2025-06-08 15:53:28.241648,East,Product C,,2946.9,0.143,False
CUST02917,2025-06-08 17:11:49.341868,West,Product A,5161.66,3008.22,0.154,False
CUST02918,2025-06-08 18:30:10.442088,South,Product A,4996.64,2831.91,0.127,False
CUST02919,2025-06-08 19:48:31.542308,South,Product B,6364.29,3892.07,0.047,False
CUST02920,2025-06-08 21:06:52.642528,South,Product C,4207.41,2394.82,0.175,False
CUST02921,2025-06-08 22:25:13.742748,East,Product C,4948.64,2886.45,0.146,False
CUST02922,2025-06-08 23:43:34.842968,West,Product A,3741.1,2467.27,0.148,False
CUST02923,2025-06-09 01:01:55.943188,North,Product A,5297.67,2820.59,0.199,False
CUST02924,2025-06-09 02:20:17.043408,South,Product D,4107.8,2562.54,0.161,False
CUST02925,2025-06-09 03:38:38.143628,West,Product A,4777.35,2871.76,0.166,False
CUST02926,2025-06-09 04:56:59.243848,West,Product D,4702.35,2638.08,0.19,True
CUST02927,2025-06-09 06:15:20.344068,West,Product D,5224.71,3372.59,0.03,False
CUST02928,2025-06-09 07:33:41.444288,East,Product C,4557.77,2781.32,0.1,False
CUST02929,2025-06-09 08:52:02.544508,South,Product A,4523.76,2693.77,0.116,True
CUST02930,2025-06-09 10:10:23.644728,South,Product C,6148.69,3895.4,0.066,False
CUST02931,2025-06-09 11:28:44.744948,East,Product C,5227.65,3452.65,0.168,False
CUST02932,2025-06-09 12:47:05.845169,North,Product B,4551.16,3160.93,0.152,False
CUST02933,2025-06-09 14:05:26.945389,South,Product A,4799.33,3003.76,0.144,False
CUST02934,2025-06-09 15:23:48.045609,East,Product A,6316.28,4262.78,0.199,False
CUST02935,2025-06-09 16:42:09.145829,North,Product A,4811.87,2406.98,0.052,False
CUST02936,2025-06-09 18:00:30.246049,East,Product B,4448.58,2696.05,0.147,False
CUST02937,2025-06-09 19:18:51.346269,South,Product B,4452.0,2417.12,0.11,False
CUST02938,2025-06-09 20:37:12.446489,West,Product B,4560.7,2366.27,0.063,False
CUST02939,2025-06-09 21:55:33.546709,North,Product B,4524.4,2743.57,0.032,False
CUST02940,2025-06-09 23:13:54.646929,North,Product B,3976.28,2582.06,0.179,False
CUST02941,2025-06-10 00:32:15.747149,East,Product C,4100.64,2388.44,0.119,False
CUST02942,2025-06-10 01:50:36.847369,North,Product D,4336.54,2749.46,0.165,False
CUST02943,2025-06-10 03:08:57.947589,East,Product A,,3272.7,0.109,False
CUST02944,2025-06-10 04:27:19.047809,East,Product B,4695.01,2757.93,0.044,False
CUST02945,2025-06-10 05:45:40.148029,North,Product A,4834.27,2697.77,0.068,False
CUST02946,2025-06-10 07:04:01.248249,South,Product C,6016.07,3468.38,0.076,False
CUST02947,2025-06-10 08:22:22.348469,South,Product C,6036.01,3440.28,0.195,True
CUST02948,2025-06-10 09:40:43.448689,South,Product D,4774.3,3004.17,0.001,False
CUST02949,2025-06-10 10:59:04.548909,West,Product A,4495.31,2351.96,0.197,False
CUST02950,2025-06-10 12:17:25.649129,West,Product D,4308.46,2234.05,0.196,True
CUST02951,2025-06-10 13:35:46.749349,East,Product A,5554.22,3510.28,0.199,False
CUST02952,2025-06-10 14:54:07.849569,East,Product C,4836.23,2946.52,0.095,False
CUST02953,2025-06-10 16:12:28.949789,South,Product A,4690.8,2749.0,0.193,False
CUST02954,2025-06-10 17:30:50.050010,West,Product D,4349.07,2307.13,0.079,False
CUST02955,2025-06-10 18:49:11.150230,East,Product B,4384.27,2552.54,0.005,False
CUST02956,2025-06-10 20:07:32.250450,East,Product C,5256.05,3458.2,0.045,False
CUST02957,2025-06-10 21:25:53.350670,West,Product C,3947.65,2676.21,0.189,False
CUST02958,2025-06-10 22:44:14.450890,North,Product A,5795.89,3712.36,0.003,False
CUST02959,2025-06-11 00:02:35.551110,West,Product A,4572.92,2341.26,0.109,False
CUST02960,2025-06-11 01:20:56.651330,North,Product D,4880.29,3094.5,0.015,False
CUST02961,2025-06-11 02:39:17.751550,South,Product A,3930.42,2154.64,0.057,False
CUST02962,2025-06-11 03:57:38.851770,South,Product A,4990.11,2809.68,0.018,False
CUST02963,2025-06-11 05:15:59.951990,West,Product B,4737.34,2554.26,0.172,False
CUST02964,2025-06-11 06:34:21.052210,West,Product B,4959.94,3249.51,0.118,False
CUST02965,2025-06-11 07:52:42.152430,East,Product A,6177.37,3890.01,0.18,False
CUST02966,2025-06-11 09:11:03.252650,East,Product A,5142.16,3200.31,0.138,False
CUST02967,2025-06-11 10:29:24.352870,South,Product A,4364.27,2765.18,0.194,False
CUST02968,2025-06-11 11:47:45.453090,West,Product B,4430.94,2425.3,0.102,False
CUST02969,2025-06-11 13:06:06.553310,South,Product D,5476.1,3225.04,0.128,False
CUST02970,2025-06-11 14:24:27.653530,South,Product D,6038.95,3784.32,0.115,False
CUST02971,2025-06-11 15:42:48.753750,North,Product C,,3278.08,0.097,False
CUST02972,2025-06-11 17:01:09.853970,East,Product A,5550.97,3654.59,0.169,False
CUST02973,2025-06-11 18:19:30.954190,East,Product D,5487.79,3059.01,0.129,False
CUST02974,2025-06-11 19:37:52.054410,South,Product B,6135.25,4012.87,0.16,False
CUST02975,2025-06-11 20:56:13.154630,North,Product A,3440.33,2023.04,0.157,True
CUST02976,2025-06-11 22:14:34.254850,West,Product D,5533.78,3508.6,0.038,False
CUST02977,2025-06-11 23:32:55.355071,North,Product C,5786.99,3420.94,0.13,False
CUST02978,2025-06-12 00:51:16.455291,East,Product C,3929.02,2709.93,0.04,False
CUST02979,2025-06-12 02:09:37.555511,West,Product C,4291.47,2299.63,0.117,False
CUST02980,2025-06-12 03:27:58.655731,South,Product A,4319.37,2742.81,0.135,False
CUST02981,2025-06-12 04:46:19.755951,North,Product A,4416.97,2717.79,0.199,False
CUST02982,2025-06-12 06:04:40.856171,East,Product C,,2466.73,0.006,False
CUST02983,2025-06-12 07:23:01.956391,West,Product A,5194.08,2665.61,0.018,False
CUST02984,2025-06-12 08:41:23.056611,South,Product B,5692.54,3756.1,0.015,False
CUST02985,2025-06-12 09:59:44.156831,West,Product C,5865.05,3117.22,0.08,False
CUST02986,2025-06-12 11:18:05.257051,North,Product C,4329.74,2326.38,0.164,False
CUST02987,2025-06-12 12:36:26.357271,South,Product B,4324.24,3008.32,0.169,False
CUST02988,2025-06-12 13:54:47.457491,East,Product C,6052.66,3894.6,0.147,False
CUST02989,2025-06-12 15:13:08.557711,West,Product C,5517.4,3035.1,0.179,False
CUST02990,2025-06-12 16:31:29.657931,North,Product C,5066.29,3131.93,0.065,False
CUST02991,2025-06-12 17:49:50.758151,West,Product A,5378.67,3263.9,0.018,False
CUST02992,2025-06-12 19:08:11.858371,South,Product A,4976.16,3328.52,0.012,False
CUST02993,2025-06-12 20:26:32.958591,South,Product A,5419.67,3500.37,0.17,False
CUST02994,2025-06-12 21:44:54.058811,North,Product A,4731.15,3152.57,0.146,False
CUST02995,2025-06-12 23:03:15.159031,West,Product A,5215.04,2828.13,0.14,False
CUST02996,2025-06-13 00:21:36.259251,North,Product A,3791.56,2381.27,0.068,False
CUST02997,2025-06-13 01:39:57.359471,South,Product B,4449.77,2260.7,0.076,False
CUST02998,2025-06-13 02:58:18.459691,North,Product D,4458.39,2290.67,0.192,True
CUST02999,2025-06-13 04:16:39.559911,West,Product A,4700.49,3021.03,0.013,False
CUST03000,2025-06-13 05:35:00.660132,East,Product C,4258.79,2150.19,0.155,False
CUST03001,2025-06-13 06:53:21.760352,East,Product C,4573.17,2816.85,0.062,False
CUST03002,2025-06-13 08:11:42.860572,North,Product A,3788.47,2531.0,0.008,False
CUST03003,2025-06-13 09:30:03.960792,East,Product D,5438.96,3132.78,0.149,False
CUST03004,2025-06-13 10:48:25.061012,South,Product B,4933.99,2511.24,0.066,False
CUST03005,2025-06-13 12:06:46.161232,West,Product B,3635.83,2337.0,0.144,True
CUST03006,2025-06-13 13:25:07.261452,West,Product C,4332.14,2971.57,0.142,False
CUST03007,2025-06-13 14:43:28.361672,North,Product A,5269.28,3390.44,0.107,False
CUST03008,2025-06-13 16:01:49.461892,East,Product C,4565.58,2810.98,0.155,False
CUST03009,2025-06-13 17:20:10.562112,North,Product A,4442.45,2425.6,0.116,False
CUST03010,2025-06-13 18:38:31.662332,South,Product C,4940.33,2485.36,0.057,False
CUST03011,2025-06-13 19:56:52.762552,North,Product B,5274.88,3370.3,0.147,False
CUST03012,2025-06-13 21:15:13.862772,South,Product C,3850.92,2103.39,0.118,False
CUST03013,2025-06-13 22:33:34.962992,South,Product A,5440.1,3653.75,0.003,False
CUST03014,2025-06-13 23:51:56.063212,East,Product C,4359.77,2586.53,0.18,False
CUST03015,2025-06-14 01:10:17.163432,South,Product C,4985.66,3021.94,0.109,False
CUST03016,2025-06-14 02:28:38.263652,East,Product B,4971.66,3235.5,0.174,False
CUST03017,2025-06-14 03:46:59.363872,South,Product C,4578.35,3002.87,0.177,False
CUST03018,2025-06-14 05:05:20.464092,North,Product B,4181.07,2627.93,0.089,False
CUST03019,2025-06-14 06:23:41.564312,East,Product D,,3281.26,0.102,False
CUST03020,2025-06-14 07:42:02.664532,North,Product B,6300.26,4387.88,0.083,False
CUST03021,2025-06-14 09:00:23.764752,South,Product C,3910.66,2695.92,0.09,False
CUST03022,2025-06-14 10:18:44.864972,East,Product C,6353.85,4224.27,0.179,False
CUST03023,2025-06-14 11:37:05.965193,South,Product B,4792.22,3072.41,0.158,False
CUST03024,2025-06-14 12:55:27.065413,North,Product A,5028.3,3181.23,0.025,False
CUST03025,2025-06-14 14:13:48.165633,South,Product B,4130.63,2151.03,0.122,False
CUST03026,2025-06-14 15:32:09.265853,West,Product C,4382.98,2429.47,0.199,False
CUST03027,2025-06-14 16:50:30.366073,East,Product A,4597.67,2304.07,0.119,False
CUST03028,2025-06-14 18:08:51.466293,East,Product B,4163.44,2196.14,0.157,False
CUST03029,2025-06-14 19:27:12.566513,East,Product C,4832.87,2840.98,0.154,False
CUST03030,2025-06-14 20:45:33.666733,North,Product B,4674.39,2474.19,0.07,False
CUST03031,2025-06-14 22:03:54.766953,South,Product C,6480.62,4408.98,0.074,False
CUST03032,2025-06-14 23:22:15.867173,East,Product A,4067.22,2689.0,0.145,False
CUST03033,2025-06-15 00:40:36.967393,North,Product A,5082.15,2613.86,0.1,False
CUST03034,2025-06-15 01:58:58.067613,North,Product C,5198.28,2857.92,0.114,False
CUST03035,2025-06-15 03:17:19.167833,North,Product A,4143.74,2750.68,0.143,False
CUST03036,2025-06-15 04:35:40.268053,South,Product A,5549.46,3666.03,0.156,False
CUST03037,2025-06-15 05:54:01.368273,West,Product D,4681.34,3225.86,0.054,False
CUST03038,2025-06-15 07:12:22.468493,North,Product A,3006.09,2102.79,0.029,False
CUST03039,2025-06-15 08:30:43.568713,South,Product D,5527.88,3843.28,0.058,False
CUST03040,2025-06-15 09:49:04.668933,North,Product D,4106.45,2390.07,0.102,False
CUST03041,2025-06-15 11:07:25.769153,West,Product A,4161.78,2289.25,0.068,False
CUST03042,2025-06-15 12:25:46.869373,North,Product A,5550.32,3617.04,0.114,True
CUST03043,2025-06-15 13:44:07.969593,South,Product C,4722.27,2643.78,0.011,False
CUST03044,2025-06-15 15:02:29.069813,East,Product B,5734.22,3791.92,0.102,False
CUST03045,2025-06-15 16:20:50.170034,East,Product A,5968.13,3621.41,0.074,False
CUST03046,2025-06-15 17:39:11.270254,South,Product C,4484.06,2954.03,0.107,False
CUST03047,2025-06-15 18:57:32.370474,South,Product A,5634.61,3128.2,0.085,False
CUST03048,2025-06-15 20:15:53.470694,South,Product D,4395.63,2644.44,0.057,False
CUST03049,2025-06-15 21:34:14.570914,North,Product A,6786.49,4158.8,0.181,False
CUST03050,2025-06-15 22:52:35.671134,North,Product A,4445.63,3061.36,0.037,True
CUST03051,2025-06-16 00:10:56.771354,South,Product A,5820.87,3220.8,0.136,False
CUST03052,2025-06-16 01:29:17.871574,North,Product D,5675.03,3900.66,0.185,False
CUST03053,2025-06-16 02:47:38.971794,North,Product C,5252.87,3472.0,0.108,False
CUST03054,2025-06-16 04:06:00.072014,East,Product C,4463.57,2884.26,0.175,False
CUST03055,2025-06-16 05:24:21.172234,West,Product B,4878.88,3207.25,0.025,False
CUST03056,2025-06-16 06:42:42.272454,East,Product A,3277.13,2035.38,0.099,False
CUST03057,2025-06-16 08:01:03.372674,North,Product A,5179.54,2842.61,0.091,False
CUST03058,2025-06-16 09:19:24.472894,North,Product B,5279.69,2839.94,0.002,False
CUST03059,2025-06-16 10:37:45.573114,West,Product B,5106.8,3438.25,0.089,False
CUST03060,2025-06-16 11:56:06.673334,North,Product C,2621.36,1690.85,0.074,False
CUST03061,2025-06-16 13:14:27.773554,North,Product A,3987.49,2163.78,0.134,True
CUST03062,2025-06-16 14:32:48.873774,South,Product D,4401.53,2742.23,0.188,False
